ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
3859;Paraná;-51.8490;-25.9005;4569;5916;5405;5008;4092;3220;2794;3053;4069;4215;5052;5904;6104
3860;Paraná;-51.7490;-25.9005;4521;5825;5363;4951;4019;3157;2746;3000;4032;4179;4983;5920;6077
3861;Paraná;-51.6490;-25.9005;4494;5786;5332;4913;3995;3146;2742;2991;4023;4171;4945;5864;6024
3862;Paraná;-51.5490;-25.9005;4405;5601;5213;4776;3929;3109;2718;2950;3984;4111;4852;5746;5866
3863;Paraná;-51.4490;-25.9005;4345;5520;5158;4739;3865;3060;2684;2905;3942;4047;4749;5665;5807
3864;Paraná;-51.3490;-25.9005;4314;5476;5120;4704;3835;3031;2678;2885;3932;4026;4713;5604;5771
3865;Paraná;-51.2490;-25.9005;4307;5456;5140;4675;3817;3022;2689;2904;3925;4038;4680;5568;5765
3866;Paraná;-51.1490;-25.9005;4267;5376;5079;4622;3790;3039;2680;2905;3930;4009;4617;5488;5672
3867;Paraná;-51.0490;-25.9005;4203;5267;4994;4550;3744;3004;2659;2880;3911;3934;4504;5412;5575
3868;Paraná;-50.9490;-25.9005;4114;5210;4939;4453;3616;2917;2587;2796;3827;3847;4364;5340;5469
3869;Paraná;-50.8490;-25.9005;4089;5250;4967;4450;3570;2871;2512;2735;3745;3827;4326;5322;5492
3870;Paraná;-50.7490;-25.9005;4112;5320;5002;4460;3552;2882;2511;2754;3738;3847;4368;5365;5549
3871;Paraná;-50.6490;-25.9005;4111;5368;5014;4455;3547;2874;2473;2715;3724;3838;4393;5398;5526
3872;Paraná;-50.5490;-25.9005;4113;5392;5037;4467;3555;2877;2464;2698;3711;3839;4404;5385;5527
3873;Paraná;-50.4490;-25.9005;4133;5394;5062;4497;3580;2905;2488;2728;3715;3840;4446;5387;5550
3874;Paraná;-50.3490;-25.9005;4148;5398;5074;4517;3579;2901;2517;2757;3748;3863;4474;5387;5558
3875;Paraná;-50.2490;-25.9005;4167;5420;5068;4549;3619;2915;2537;2772;3770;3856;4475;5408;5611
3876;Paraná;-50.1490;-25.9005;4192;5451;5073;4584;3670;2934;2571;2777;3783;3880;4500;5436;5646
3877;Paraná;-50.0490;-25.9005;4200;5430;5157;4559;3692;2950;2604;2810;3807;3864;4489;5398;5641
3878;Paraná;-49.9490;-25.9005;4194;5394;5161;4532;3721;2957;2618;2812;3813;3853;4482;5365;5614
3879;Paraná;-49.8490;-25.9005;4191;5397;5143;4535;3723;2975;2624;2818;3815;3844;4454;5336;5623
3880;Paraná;-49.7490;-25.9005;4184;5371;5132;4535;3715;2976;2616;2826;3812;3841;4440;5332;5614
3881;Paraná;-49.6490;-25.9005;4176;5376;5136;4516;3702;2975;2611;2821;3806;3829;4421;5307;5613
3882;Paraná;-49.5490;-25.9005;4179;5384;5145;4501;3729;2987;2612;2834;3792;3824;4396;5308;5634
3883;Paraná;-49.4490;-25.9005;4165;5423;5116;4500;3707;2980;2628;2837;3774;3796;4376;5267;5579
3884;Paraná;-49.3490;-25.9005;4154;5411;5097;4483;3714;2988;2648;2838;3781;3762;4356;5217;5558
3885;Paraná;-49.2490;-25.9005;4117;5307;5057;4434;3713;2975;2650;2822;3759;3729;4297;5157;5506
3886;Paraná;-49.1490;-25.9005;4101;5311;5063;4431;3675;3006;2652;2800;3730;3729;4267;5107;5445
3887;Paraná;-49.0490;-25.9005;4056;5225;5007;4394;3634;3007;2640;2781;3682;3705;4208;5048;5343
3888;Paraná;-48.9490;-25.9005;3809;4902;4761;4124;3436;2918;2566;2671;3483;3423;3848;4628;4947
3889;Paraná;-48.8490;-25.9005;3659;4806;4635;4046;3370;2874;2481;2578;3287;3149;3506;4398;4777
3890;Paraná;-48.7490;-25.9005;3751;4937;4860;4216;3491;2929;2484;2540;3247;3150;3619;4578;4958
3891;Paraná;-48.6490;-25.9005;3890;5261;5138;4379;3604;2972;2495;2529;3242;3251;3781;4790;5235
3892;Paraná;-48.5490;-25.9005;3968;5420;5238;4478;3670;2985;2489;2520;3214;3329;3937;4956;5382
3893;Paraná;-53.8490;-25.8005;4775;6388;5876;5321;4263;3274;2822;3097;4046;4263;5271;6180;6499
3894;Paraná;-53.7490;-25.8005;4782;6390;5910;5288;4265;3296;2834;3108;4063;4258;5278;6185;6505
3895;Paraná;-53.6490;-25.8005;4780;6377;5903;5300;4257;3309;2827;3106;4064;4265;5279;6182;6493
3896;Paraná;-53.5490;-25.8005;4786;6418;5882;5307;4246;3316;2850;3103;4071;4263;5292;6176;6510
3897;Paraná;-53.4490;-25.8005;4781;6404;5863;5257;4245;3303;2859;3117;4089;4278;5282;6162;6512
3898;Paraná;-53.3490;-25.8005;4785;6389;5853;5250;4274;3302;2857;3112;4106;4290;5300;6173;6518
3899;Paraná;-53.2490;-25.8005;4769;6305;5801;5254;4277;3280;2837;3115;4103;4290;5278;6173;6512
3900;Paraná;-53.1490;-25.8005;4758;6300;5767;5230;4274;3278;2842;3121;4099;4274;5246;6175;6489
3901;Paraná;-53.0490;-25.8005;4758;6331;5750;5232;4251;3285;2839;3122;4106;4275;5253;6179;6473
3902;Paraná;-52.9490;-25.8005;4778;6327;5783;5310;4293;3301;2834;3113;4100;4285;5278;6246;6467
3903;Paraná;-52.8490;-25.8005;4768;6317;5748;5275;4280;3310;2848;3117;4098;4293;5263;6221;6447
3904;Paraná;-52.7490;-25.8005;4763;6339;5777;5249;4255;3295;2867;3136;4096;4298;5251;6176;6418
3905;Paraná;-52.6490;-25.8005;4749;6255;5727;5241;4279;3300;2869;3116;4108;4294;5264;6162;6370
3906;Paraná;-52.5490;-25.8005;4747;6247;5720;5248;4269;3281;2859;3105;4112;4280;5282;6194;6371
3907;Paraná;-52.4490;-25.8005;4765;6282;5746;5291;4281;3295;2865;3103;4124;4287;5296;6222;6394
3908;Paraná;-52.3490;-25.8005;4750;6283;5709;5277;4259;3281;2853;3101;4106;4289;5276;6177;6385
3909;Paraná;-52.2490;-25.8005;4738;6250;5710;5263;4251;3275;2846;3093;4105;4251;5247;6168;6400
3910;Paraná;-52.1490;-25.8005;4727;6181;5670;5257;4257;3274;2866;3101;4113;4255;5234;6153;6365
3911;Paraná;-52.0490;-25.8005;4692;6163;5595;5200;4234;3279;2869;3099;4108;4257;5195;6025;6277
3912;Paraná;-51.9490;-25.8005;4644;6125;5514;5117;4172;3246;2846;3079;4085;4254;5152;5916;6220
3913;Paraná;-51.8490;-25.8005;4613;6038;5480;5036;4094;3247;2824;3083;4099;4264;5125;5882;6178
3914;Paraná;-51.7490;-25.8005;4573;5889;5434;4965;4050;3206;2810;3066;4090;4265;5075;5875;6147
3915;Paraná;-51.6490;-25.8005;4536;5785;5368;4908;4018;3190;2816;3061;4084;4261;5036;5850;6050
3916;Paraná;-51.5490;-25.8005;4476;5641;5257;4819;3982;3175;2807;3048;4050;4226;4969;5787;5956
3917;Paraná;-51.4490;-25.8005;4408;5496;5185;4778;3964;3136;2790;3001;4033;4146;4821;5680;5863
3918;Paraná;-51.3490;-25.8005;4330;5398;5100;4675;3889;3087;2745;2948;3999;4066;4726;5576;5750
3919;Paraná;-51.2490;-25.8005;4301;5416;5106;4641;3821;3040;2719;2924;3947;4056;4674;5543;5722
3920;Paraná;-51.1490;-25.8005;4276;5361;5079;4616;3808;3055;2696;2916;3949;4051;4634;5486;5660
3921;Paraná;-51.0490;-25.8005;4224;5267;4999;4559;3769;3032;2667;2893;3937;4005;4539;5433;5582
3922;Paraná;-50.9490;-25.8005;4137;5192;4933;4461;3666;2942;2619;2832;3874;3926;4409;5321;5474
3923;Paraná;-50.8490;-25.8005;4122;5275;4985;4455;3615;2911;2554;2792;3799;3875;4361;5333;5505
3924;Paraná;-50.7490;-25.8005;4148;5345;5045;4471;3600;2912;2545;2789;3794;3886;4421;5376;5588
3925;Paraná;-50.6490;-25.8005;4147;5413;5055;4474;3587;2902;2511;2743;3773;3883;4437;5406;5579
3926;Paraná;-50.5490;-25.8005;4154;5431;5073;4485;3598;2921;2516;2750;3764;3886;4441;5402;5578
3927;Paraná;-50.4490;-25.8005;4168;5437;5091;4528;3622;2944;2549;2780;3767;3881;4449;5391;5575
3928;Paraná;-50.3490;-25.8005;4171;5410;5093;4524;3610;2943;2560;2790;3790;3889;4473;5387;5587
3929;Paraná;-50.2490;-25.8005;4174;5403;5064;4519;3633;2930;2576;2797;3801;3878;4487;5398;5603
3930;Paraná;-50.1490;-25.8005;4206;5444;5093;4570;3696;2974;2605;2799;3800;3882;4507;5445;5653
3931;Paraná;-50.0490;-25.8005;4215;5444;5143;4566;3738;2956;2629;2834;3828;3882;4501;5411;5648
3932;Paraná;-49.9490;-25.8005;4223;5401;5167;4564;3759;2971;2656;2847;3858;3905;4502;5405;5646
3933;Paraná;-49.8490;-25.8005;4220;5374;5157;4568;3765;2990;2680;2855;3876;3904;4491;5361;5623
3934;Paraná;-49.7490;-25.8005;4208;5357;5128;4537;3742;3000;2666;2856;3864;3890;4466;5345;5637
3935;Paraná;-49.6490;-25.8005;4190;5343;5143;4508;3724;2987;2650;2853;3845;3855;4442;5312;5621
3936;Paraná;-49.5490;-25.8005;4191;5359;5133;4500;3758;3012;2643;2855;3824;3844;4408;5326;5636
3937;Paraná;-49.4490;-25.8005;4184;5401;5108;4514;3751;3017;2653;2855;3799;3820;4415;5278;5597
3938;Paraná;-49.3490;-25.8005;4164;5392;5095;4493;3726;3001;2660;2838;3787;3797;4362;5230;5588
3939;Paraná;-49.2490;-25.8005;4137;5326;5089;4483;3729;2975;2664;2815;3761;3762;4321;5176;5545
3940;Paraná;-49.1490;-25.8005;4108;5321;5102;4446;3694;2999;2651;2797;3744;3710;4271;5086;5469
3941;Paraná;-49.0490;-25.8005;3975;5170;4956;4312;3600;2973;2626;2731;3626;3532;4024;4899;5248
3942;Paraná;-48.9490;-25.8005;3798;4946;4744;4150;3488;2923;2574;2653;3450;3346;3755;4628;4920
3943;Paraná;-48.8490;-25.8005;3741;4872;4718;4144;3481;2899;2543;2610;3352;3224;3615;4557;4879
3944;Paraná;-48.7490;-25.8005;3732;4927;4804;4207;3495;2897;2494;2557;3255;3117;3566;4559;4903
3945;Paraná;-48.6490;-25.8005;3789;5160;4975;4253;3532;2911;2466;2506;3228;3154;3606;4635;5039
3946;Paraná;-48.5490;-25.8005;3845;5271;5060;4337;3584;2931;2459;2503;3175;3193;3722;4745;5155
3947;Paraná;-54.4490;-25.7005;4769;6457;5908;5345;4225;3261;2755;3026;3962;4258;5273;6148;6615
3948;Paraná;-53.8490;-25.7005;4764;6365;5855;5320;4252;3272;2807;3063;4043;4257;5281;6146;6507
3949;Paraná;-53.7490;-25.7005;4768;6359;5875;5305;4250;3279;2823;3082;4059;4253;5278;6149;6499
3950;Paraná;-53.6490;-25.7005;4775;6377;5879;5294;4260;3275;2834;3110;4069;4248;5289;6176;6488
3951;Paraná;-53.5490;-25.7005;4779;6377;5852;5301;4250;3292;2867;3103;4080;4257;5295;6158;6516
3952;Paraná;-53.4490;-25.7005;4787;6375;5852;5313;4266;3287;2866;3110;4091;4269;5313;6173;6528
3953;Paraná;-53.3490;-25.7005;4779;6378;5817;5291;4287;3275;2865;3098;4099;4262;5289;6172;6506
3954;Paraná;-53.2490;-25.7005;4778;6357;5840;5299;4284;3275;2860;3092;4078;4278;5284;6190;6502
3955;Paraná;-53.1490;-25.7005;4774;6358;5818;5279;4286;3281;2850;3100;4092;4284;5263;6191;6480
3956;Paraná;-53.0490;-25.7005;4768;6371;5790;5269;4276;3280;2835;3104;4091;4286;5259;6194;6461
3957;Paraná;-52.9490;-25.7005;4750;6304;5735;5244;4287;3280;2835;3079;4079;4293;5252;6188;6419
3958;Paraná;-52.8490;-25.7005;4751;6273;5726;5238;4295;3297;2854;3091;4087;4303;5255;6187;6400
3959;Paraná;-52.7490;-25.7005;4754;6228;5756;5240;4287;3308;2879;3105;4092;4300;5266;6195;6388
3960;Paraná;-52.6490;-25.7005;4742;6197;5715;5272;4283;3301;2883;3096;4102;4293;5263;6164;6332
3961;Paraná;-52.5490;-25.7005;4728;6213;5689;5255;4260;3281;2849;3078;4084;4270;5247;6159;6344
3962;Paraná;-52.4490;-25.7005;4737;6247;5673;5256;4265;3280;2850;3085;4100;4278;5269;6169;6376
3963;Paraná;-52.3490;-25.7005;4724;6189;5607;5273;4271;3280;2845;3076;4085;4277;5238;6176;6368
3964;Paraná;-52.2490;-25.7005;4714;6174;5591;5239;4268;3281;2840;3080;4084;4261;5224;6146;6382
3965;Paraná;-52.1490;-25.7005;4710;6153;5594;5204;4268;3293;2861;3105;4118;4280;5209;6092;6346
3966;Paraná;-52.0490;-25.7005;4669;6087;5552;5156;4218;3267;2871;3101;4102;4255;5169;5987;6264
3967;Paraná;-51.9490;-25.7005;4656;6053;5554;5129;4195;3249;2871;3100;4098;4274;5158;5958;6232
3968;Paraná;-51.8490;-25.7005;4641;6054;5560;5037;4134;3257;2876;3101;4111;4291;5145;5911;6210
3969;Paraná;-51.7490;-25.7005;4607;5973;5470;5042;4098;3226;2864;3098;4111;4282;5079;5867;6172
3970;Paraná;-51.6490;-25.7005;4593;5905;5418;5036;4087;3219;2869;3102;4111;4287;5080;5863;6137
3971;Paraná;-51.5490;-25.7005;4544;5719;5364;4930;4084;3220;2857;3105;4104;4272;5037;5806;6028
3972;Paraná;-51.4490;-25.7005;4482;5620;5272;4835;4033;3184;2850;3080;4089;4247;4937;5706;5926
3973;Paraná;-51.3490;-25.7005;4403;5498;5162;4712;3965;3141;2828;3043;4074;4179;4811;5594;5832
3974;Paraná;-51.2490;-25.7005;4308;5407;5048;4602;3831;3068;2757;2968;4019;4093;4687;5507;5702
3975;Paraná;-51.1490;-25.7005;4270;5389;5047;4572;3782;3046;2721;2933;3980;4051;4622;5474;5623
3976;Paraná;-51.0490;-25.7005;4251;5364;5034;4546;3761;3036;2720;2920;3965;4037;4568;5473;5584
3977;Paraná;-50.9490;-25.7005;4170;5256;4987;4444;3679;2974;2635;2865;3898;3975;4443;5368;5516
3978;Paraná;-50.8490;-25.7005;4186;5384;5109;4493;3672;2947;2589;2847;3850;3936;4448;5402;5557
3979;Paraná;-50.7490;-25.7005;4203;5447;5163;4517;3677;2956;2569;2851;3836;3920;4481;5428;5586
3980;Paraná;-50.6490;-25.7005;4206;5471;5125;4537;3673;2968;2568;2819;3827;3928;4494;5444;5623
3981;Paraná;-50.5490;-25.7005;4215;5476;5147;4522;3671;2983;2601;2834;3851;3934;4506;5446;5609
3982;Paraná;-50.4490;-25.7005;4229;5469;5186;4553;3689;2985;2629;2851;3871;3937;4508;5471;5599
3983;Paraná;-50.3490;-25.7005;4214;5422;5114;4554;3701;2978;2645;2837;3858;3929;4506;5429;5596
3984;Paraná;-50.2490;-25.7005;4219;5415;5105;4556;3712;2980;2661;2846;3860;3931;4515;5428;5613
3985;Paraná;-50.1490;-25.7005;4227;5411;5144;4575;3730;2985;2657;2851;3857;3926;4514;5426;5649
3986;Paraná;-50.0490;-25.7005;4247;5406;5185;4624;3754;2991;2676;2882;3874;3939;4543;5423;5665
3987;Paraná;-49.9490;-25.7005;4250;5407;5205;4612;3757;3011;2693;2887;3896;3938;4534;5405;5655
3988;Paraná;-49.8490;-25.7005;4262;5455;5214;4618;3782;3023;2721;2886;3912;3928;4535;5398;5666
3989;Paraná;-49.7490;-25.7005;4266;5429;5248;4630;3770;3037;2729;2910;3913;3924;4538;5398;5663
3990;Paraná;-49.6490;-25.7005;4232;5382;5195;4577;3756;3017;2721;2897;3887;3897;4482;5338;5633
3991;Paraná;-49.5490;-25.7005;4205;5396;5147;4513;3743;3019;2706;2870;3838;3872;4434;5310;5617
3992;Paraná;-49.4490;-25.7005;4194;5387;5162;4506;3734;2998;2693;2855;3825;3843;4419;5285;5618
3993;Paraná;-49.3490;-25.7005;4175;5379;5164;4506;3731;2990;2681;2838;3802;3806;4367;5241;5599
3994;Paraná;-49.2490;-25.7005;4166;5347;5097;4515;3737;2999;2679;2833;3803;3798;4379;5221;5584
3995;Paraná;-49.1490;-25.7005;4137;5319;5077;4478;3699;3005;2668;2841;3774;3767;4341;5159;5525
3996;Paraná;-49.0490;-25.7005;4015;5163;4948;4338;3615;2968;2642;2785;3665;3632;4142;4954;5326
3997;Paraná;-48.9490;-25.7005;3839;4963;4787;4164;3485;2909;2597;2686;3508;3416;3853;4675;5021
3998;Paraná;-48.8490;-25.7005;3701;4773;4675;4037;3412;2878;2533;2612;3381;3211;3584;4480;4836
3999;Paraná;-48.7490;-25.7005;3702;4813;4801;4091;3441;2881;2489;2548;3287;3137;3533;4522;4883
4000;Paraná;-48.6490;-25.7005;3702;4888;4878;4081;3434;2877;2460;2531;3225;3111;3524;4478;4929
4001;Paraná;-48.5490;-25.7005;3802;5120;5032;4266;3527;2931;2469;2512;3200;3157;3666;4631;5117
4002;Paraná;-48.4490;-25.7005;4016;5463;5364;4527;3705;3011;2518;2538;3237;3359;4016;4974;5478
4004;Paraná;-54.5490;-25.6005;4767;6430;5874;5334;4209;3260;2755;3022;3973;4267;5290;6160;6627
4005;Paraná;-54.4490;-25.6005;4756;6455;5837;5295;4224;3256;2761;3019;3973;4256;5249;6125;6620
4006;Paraná;-54.3490;-25.6005;4760;6478;5847;5312;4214;3255;2766;3030;3989;4255;5240;6125;6607
4007;Paraná;-54.2490;-25.6005;4761;6465;5801;5320;4226;3254;2770;3039;3997;4263;5253;6132;6609
4008;Paraná;-54.1490;-25.6005;4759;6420;5783;5323;4245;3285;2758;3047;4006;4263;5262;6118;6596
4009;Paraná;-54.0490;-25.6005;4763;6400;5816;5353;4240;3266;2778;3050;4030;4248;5275;6118;6585
4010;Paraná;-53.9490;-25.6005;4751;6357;5823;5337;4220;3267;2791;3051;4048;4242;5271;6093;6513
4011;Paraná;-53.8490;-25.6005;4739;6327;5826;5310;4212;3261;2779;3040;4052;4225;5258;6088;6496
4012;Paraná;-53.7490;-25.6005;4747;6308;5850;5316;4224;3275;2803;3045;4067;4243;5256;6105;6476
4013;Paraná;-53.6490;-25.6005;4750;6302;5813;5283;4243;3258;2836;3064;4061;4233;5273;6157;6476
4014;Paraná;-53.5490;-25.6005;4762;6343;5782;5290;4225;3278;2861;3097;4067;4251;5285;6160;6501
4015;Paraná;-53.4490;-25.6005;4763;6331;5803;5281;4237;3275;2854;3094;4079;4240;5303;6159;6494
4016;Paraná;-53.3490;-25.6005;4760;6355;5808;5275;4254;3277;2843;3081;4074;4232;5275;6153;6488
4017;Paraná;-53.2490;-25.6005;4760;6365;5803;5290;4263;3265;2844;3087;4066;4239;5263;6154;6480
4018;Paraná;-53.1490;-25.6005;4757;6316;5786;5286;4280;3278;2833;3086;4071;4250;5261;6162;6473
4019;Paraná;-53.0490;-25.6005;4750;6286;5757;5295;4285;3290;2816;3075;4084;4262;5248;6159;6442
4020;Paraná;-52.9490;-25.6005;4736;6262;5719;5255;4267;3274;2866;3072;4070;4249;5231;6151;6419
4021;Paraná;-52.8490;-25.6005;4728;6212;5694;5238;4282;3282;2867;3080;4083;4266;5224;6141;6366
4022;Paraná;-52.7490;-25.6005;4724;6167;5699;5246;4282;3293;2870;3087;4089;4276;5210;6150;6317
4023;Paraná;-52.6490;-25.6005;4690;6057;5642;5206;4274;3279;2887;3095;4091;4260;5171;6065;6253
4024;Paraná;-52.5490;-25.6005;4697;6101;5650;5202;4263;3276;2872;3089;4085;4262;5187;6099;6277
4025;Paraná;-52.4490;-25.6005;4710;6139;5660;5175;4259;3272;2883;3112;4118;4295;5201;6095;6307
4026;Paraná;-52.3490;-25.6005;4676;6070;5504;5165;4241;3286;2865;3108;4109;4283;5170;6033;6282
4027;Paraná;-52.2490;-25.6005;4690;6105;5527;5172;4275;3292;2861;3099;4103;4293;5180;6075;6301
4028;Paraná;-52.1490;-25.6005;4723;6174;5611;5199;4310;3306;2885;3122;4144;4318;5195;6085;6330
4029;Paraná;-52.0490;-25.6005;4685;6061;5566;5155;4247;3287;2884;3113;4135;4297;5180;6018;6272
4030;Paraná;-51.9490;-25.6005;4654;5978;5558;5097;4191;3256;2888;3106;4139;4291;5150;5979;6221
4031;Paraná;-51.8490;-25.6005;4643;5981;5514;5065;4166;3253;2879;3132;4134;4305;5151;5936;6197
4032;Paraná;-51.7490;-25.6005;4606;5888;5443;5034;4123;3232;2873;3122;4114;4298;5095;5884;6169
4033;Paraná;-51.6490;-25.6005;4582;5814;5424;4996;4094;3215;2872;3111;4104;4292;5093;5835;6132
4034;Paraná;-51.5490;-25.6005;4556;5783;5423;4944;4078;3200;2857;3109;4098;4285;5053;5791;6050
4035;Paraná;-51.4490;-25.6005;4538;5701;5359;4937;4069;3217;2855;3110;4106;4288;5008;5805;5998
4036;Paraná;-51.3490;-25.6005;4477;5573;5246;4869;4027;3204;2848;3105;4109;4244;4894;5707;5902
4037;Paraná;-51.2490;-25.6005;4337;5401;5095;4645;3882;3102;2776;3002;4044;4136;4709;5519;5729
4038;Paraná;-51.1490;-25.6005;4262;5332;5056;4543;3776;3040;2729;2948;3982;4041;4603;5467;5630
4039;Paraná;-51.0490;-25.6005;4244;5348;5065;4528;3763;3012;2687;2923;3956;4032;4567;5461;5581
4040;Paraná;-50.9490;-25.6005;4228;5368;5077;4549;3746;3009;2635;2897;3907;4004;4518;5444;5577
4041;Paraná;-50.8490;-25.6005;4253;5472;5196;4577;3745;3020;2608;2880;3881;3996;4548;5462;5652
4042;Paraná;-50.7490;-25.6005;4252;5498;5229;4584;3735;3023;2566;2874;3869;3965;4549;5483;5656
4043;Paraná;-50.6490;-25.6005;4253;5502;5165;4546;3743;3021;2603;2895;3893;3970;4566;5506;5629
4044;Paraná;-50.5490;-25.6005;4268;5519;5194;4554;3746;3016;2650;2899;3921;3992;4556;5523;5644
4045;Paraná;-50.4490;-25.6005;4273;5508;5194;4573;3771;3019;2674;2882;3918;3986;4576;5526;5652
4046;Paraná;-50.3490;-25.6005;4265;5449;5195;4566;3789;3013;2703;2909;3910;3984;4545;5494;5626
4047;Paraná;-50.2490;-25.6005;4267;5439;5188;4585;3789;3009;2700;2917;3909;3983;4548;5488;5644
4048;Paraná;-50.1490;-25.6005;4273;5444;5205;4603;3787;3030;2690;2917;3914;3980;4553;5482;5668
4049;Paraná;-50.0490;-25.6005;4287;5505;5227;4643;3792;3032;2708;2931;3925;3990;4566;5427;5698
4050;Paraná;-49.9490;-25.6005;4289;5497;5238;4644;3804;3053;2717;2923;3927;3980;4578;5414;5700
4051;Paraná;-49.8490;-25.6005;4287;5460;5222;4644;3831;3043;2749;2909;3939;3970;4567;5422;5690
4052;Paraná;-49.7490;-25.6005;4292;5456;5229;4635;3812;3070;2764;2956;3946;3969;4577;5400;5685
4053;Paraná;-49.6490;-25.6005;4251;5406;5178;4584;3797;3048;2742;2925;3911;3927;4494;5357;5645
4054;Paraná;-49.5490;-25.6005;4215;5408;5163;4534;3795;3039;2707;2885;3854;3874;4428;5328;5566
4055;Paraná;-49.4490;-25.6005;4198;5400;5132;4494;3759;3010;2699;2870;3832;3845;4424;5296;5612
4056;Paraná;-49.3490;-25.6005;4180;5361;5125;4489;3756;3006;2690;2859;3812;3823;4393;5253;5595
4057;Paraná;-49.2490;-25.6005;4171;5294;5104;4496;3789;3022;2692;2863;3816;3802;4380;5234;5561
4058;Paraná;-49.1490;-25.6005;4150;5278;5098;4472;3737;3024;2670;2873;3784;3778;4355;5205;5530
4059;Paraná;-49.0490;-25.6005;4093;5254;5071;4429;3675;3008;2665;2832;3714;3710;4246;5082;5425
4060;Paraná;-48.9490;-25.6005;3918;5114;4926;4297;3561;2947;2620;2731;3526;3456;3923;4747;5165
4061;Paraná;-48.8490;-25.6005;3749;4927;4790;4139;3462;2916;2531;2635;3384;3203;3620;4481;4898
4062;Paraná;-48.7490;-25.6005;3838;5080;5057;4272;3521;2960;2535;2617;3369;3227;3712;4625;5085
4063;Paraná;-48.6490;-25.6005;3825;5022;5042;4271;3538;2964;2522;2552;3271;3216;3698;4643;5163
4064;Paraná;-48.5490;-25.6005;3894;5221;5165;4365;3589;2986;2519;2550;3266;3246;3784;4760;5273
4065;Paraná;-48.4490;-25.6005;3995;5465;5337;4471;3661;3009;2528;2551;3297;3363;3910;4905;5437
4066;Paraná;-48.3490;-25.6005;4079;5588;5471;4552;3757;3051;2559;2568;3254;3445;4030;5064;5613
4067;Paraná;-48.2490;-25.6005;4146;5703;5558;4633;3820;3049;2574;2570;3258;3505;4131;5193;5760
4068;Paraná;-54.6490;-25.5005;4767;6404;5843;5329;4189;3268;2793;3021;3979;4296;5302;6164;6611
4069;Paraná;-54.5490;-25.5005;4776;6434;5909;5353;4193;3267;2794;3022;3976;4277;5294;6171;6627
4070;Paraná;-54.4490;-25.5005;4779;6483;5865;5329;4218;3282;2798;3025;3980;4281;5284;6135;6671
4071;Paraná;-54.3490;-25.5005;4763;6469;5833;5264;4215;3270;2804;3034;3980;4267;5259;6109;6658
4072;Paraná;-54.2490;-25.5005;4749;6422;5762;5241;4224;3265;2800;3042;3990;4283;5228;6100;6627
4073;Paraná;-54.1490;-25.5005;4733;6365;5737;5239;4243;3260;2793;3038;3987;4259;5213;6099;6566
4074;Paraná;-54.0490;-25.5005;4729;6318;5739;5279;4223;3267;2797;3039;4031;4253;5217;6061;6521
4075;Paraná;-53.9490;-25.5005;4718;6258;5731;5271;4224;3270;2798;3051;4061;4250;5213;6034;6456
4076;Paraná;-53.8490;-25.5005;4718;6233;5747;5300;4231;3276;2794;3042;4074;4240;5232;6032;6413
4077;Paraná;-53.7490;-25.5005;4719;6219;5755;5310;4231;3283;2812;3054;4091;4236;5222;6049;6363
4078;Paraná;-53.6490;-25.5005;4716;6199;5732;5246;4222;3285;2841;3056;4067;4240;5256;6096;6349
4079;Paraná;-53.5490;-25.5005;4729;6232;5716;5236;4229;3286;2857;3070;4092;4251;5259;6130;6387
4080;Paraná;-53.4490;-25.5005;4720;6231;5709;5237;4221;3279;2841;3070;4089;4218;5232;6117;6391
4081;Paraná;-53.3490;-25.5005;4722;6233;5731;5255;4217;3273;2845;3073;4075;4207;5239;6113;6407
4082;Paraná;-53.2490;-25.5005;4731;6293;5699;5251;4267;3282;2851;3081;4082;4238;5223;6104;6406
4083;Paraná;-53.1490;-25.5005;4719;6243;5685;5222;4261;3281;2844;3078;4089;4243;5220;6098;6368
4084;Paraná;-53.0490;-25.5005;4716;6193;5713;5227;4264;3292;2835;3081;4071;4253;5210;6097;6360
4085;Paraná;-52.9490;-25.5005;4721;6253;5660;5176;4259;3288;2880;3121;4105;4273;5192;6093;6348
4086;Paraná;-52.8490;-25.5005;4707;6216;5631;5166;4251;3280;2883;3124;4106;4288;5172;6052;6315
4087;Paraná;-52.7490;-25.5005;4705;6140;5614;5203;4270;3292;2886;3131;4107;4279;5162;6102;6275
4088;Paraná;-52.6490;-25.5005;4682;6066;5589;5165;4279;3290;2891;3128;4100;4279;5140;6029;6223
4089;Paraná;-52.5490;-25.5005;4699;6100;5603;5183;4272;3296;2903;3141;4108;4302;5176;6072;6226
4090;Paraná;-52.4490;-25.5005;4701;6104;5607;5165;4255;3298;2912;3158;4130;4324;5170;6063;6225
4091;Paraná;-52.3490;-25.5005;4668;6029;5518;5143;4227;3290;2899;3129;4112;4325;5146;5997;6197
4092;Paraná;-52.2490;-25.5005;4684;6031;5532;5156;4272;3303;2901;3133;4124;4333;5143;6040;6235
4093;Paraná;-52.1490;-25.5005;4708;6066;5591;5182;4311;3328;2894;3136;4143;4338;5176;6078;6244
4094;Paraná;-52.0490;-25.5005;4701;6034;5562;5183;4288;3331;2911;3131;4154;4341;5179;6047;6256
